bucket_us,count
161,1
162,1
163,1
166,4
167,2
168,2
169,3
170,4
171,3
172,6
173,6
174,7
175,4
176,7
177,9
178,9
179,8
180,8
181,8
182,13
183,13
184,11
185,13
186,14
187,13
188,11
189,10
190,13
191,13
192,13
193,16
194,14
195,15
196,17
197,19
198,31
199,26
200,21
201,25
202,19
203,33
204,35
205,27
206,30
207,31
208,37
209,27
210,40
211,38
212,36
213,34
214,26
215,37
216,38
217,41
218,24
219,43
220,42
221,37
222,39
223,33
224,44
225,50
226,31
227,36
228,31
229,39
230,47
231,47
232,36
233,33
234,29
235,33
236,38
237,26
238,38
239,23
240,26
241,33
242,25
243,25
244,38
245,40
246,25
247,24
248,20
249,26
250,26
251,32
252,28
253,28
254,36
255,32
256,16
257,27
258,28
259,22
260,24
261,17
262,24
263,15
264,8
265,13
266,20
267,13
268,22
269,18
270,19
271,16
272,16
273,12
274,14
275,8
276,14
277,19
278,12
279,14
280,14
281,13
282,10
283,11
284,8
285,8
286,15
287,15
288,7
289,14
290,12
291,17
292,13
293,10
294,13
295,9
296,10
297,6
298,4
299,12
300,10
301,7
302,11
303,14
304,8
305,7
306,10
307,5
308,12
309,11
310,8
311,6
312,13
313,16
314,5
315,10
316,20
317,12
318,13
319,15
320,21
321,21
322,19
323,14
324,18
325,26
326,28
327,17
328,27
329,20
330,30
331,28
332,40
333,32
334,50
335,46
336,45
337,52
338,44
339,45
340,61
341,50
342,63
343,55
344,62
345,58
346,71
347,63
348,52
349,73
350,74
351,84
352,74
353,101
354,63
355,70
356,88
357,77
358,86
359,84
360,99
361,80
362,93
363,101
364,89
367,9
368,53
369,79
370,86
371,106
372,105
373,98
374,85
375,86
376,95
377,81
378,112
379,100
380,106
381,89
382,91
383,99
384,73
385,94
386,93
387,103
388,120
389,99
390,100
391,107
392,98
393,101
394,91
395,95
396,108
397,95
398,104
399,94
400,96
401,91
402,110
403,76
404,91
405,89
406,76
407,94
408,78
409,78
410,81
411,79
412,70
413,82
414,63
415,67
416,73
417,55
418,72
419,64
420,73
421,70
422,64
423,83
424,66
425,64
426,59
427,59
428,60
429,63
430,57
431,52
432,49
433,64
434,49
435,47
436,40
437,48
438,50
439,46
440,47
441,44
442,46
443,47
444,54
445,47
446,42
447,40
448,57
449,51
450,46
451,55
452,66
453,69
454,61
455,64
456,70
457,70
458,72
459,71
460,84
461,80
462,87
463,81
464,102
465,91
466,105
467,101
468,98
469,122
470,127
471,117
472,125
473,124
474,136
475,128
476,130
477,130
478,115
479,136
480,126
481,165
482,157
483,152
484,165
485,132
486,169
487,163
488,154
489,161
490,174
491,165
492,174
493,189
494,180
495,207
496,198
497,192
498,203
499,183
500,198
501,184
502,211
503,209
504,211
505,221
506,221
507,223
508,221
509,249
510,251
511,275
512,242
513,234
514,257
515,274
516,230
517,263
518,226
519,237
520,290
521,270
522,287
523,290
524,317
525,310
526,317
527,315
528,322
529,322
530,347
531,331
532,357
533,343
534,353
535,358
536,348
537,364
538,384
539,381
540,388
541,361
542,387
543,396
544,326
545,366
546,364
547,323
548,335
549,326
550,286
551,346
552,302
553,309
554,272
555,302
556,298
557,282
558,300
559,271
560,303
561,256
562,295
563,292
564,299
565,283
566,335
567,327
568,328
569,340
570,382
571,362
572,363
573,334
574,290
575,270
576,282
577,311
578,263
579,248
580,246
581,238
582,255
583,249
584,242
585,250
586,226
587,233
588,221
589,232
590,213
591,227
592,213
593,196
594,216
595,178
596,166
597,192
598,160
599,152
600,193
601,170
602,159
603,162
604,156
605,150
606,159
607,133
608,144
609,144
610,112
611,120
612,140
613,113
614,130
615,131
616,139
617,135
618,118
619,119
620,123
621,131
622,118
623,116
624,130
625,124
626,128
627,140
628,125
629,132
630,159
631,141
632,157
633,140
634,148
635,169
636,174
637,193
638,194
639,179
640,178
641,199
642,205
643,200
644,241
645,179
646,217
647,217
648,248
649,199
650,210
651,198
652,221
653,178
654,185
655,200
656,224
657,200
658,189
659,210
660,221
661,217
662,211
663,209
664,216
665,193
666,224
667,197
668,243
669,212
670,212
671,192
672,201
673,189
674,184
675,202
676,223
677,186
678,187
679,186
680,156
681,172
682,155
683,140
684,132
685,121
686,113
687,128
688,117
689,105
690,104
691,105
692,80
693,74
694,77
695,70
696,91
697,60
698,56
699,75
700,68
701,59
702,55
703,46
704,52
705,62
706,52
707,41
708,43
709,44
710,43
711,45
712,36
713,41
714,37
715,36
716,38
717,24
718,23
719,27
720,27
721,25
722,23
723,27
