bucket_us,count
172,1
173,2
174,1
175,4
176,2
177,1
178,3
179,2
180,3
181,4
182,4
183,4
184,3
185,6
186,3
187,3
188,3
189,1
190,5
191,9
192,6
193,7
194,4
195,3
196,2
197,3
198,5
199,3
200,6
201,4
202,7
203,8
204,7
205,7
206,2
207,1
208,9
209,8
210,4
211,6
212,5
213,10
214,7
215,5
216,8
217,5
218,11
219,5
220,13
221,12
222,8
223,8
224,6
225,7
226,7
227,2
228,6
229,8
230,6
231,4
232,7
233,5
234,4
235,4
236,11
237,6
238,5
239,9
240,8
241,9
242,4
243,5
244,8
245,6
246,10
247,8
248,5
249,4
250,6
251,9
252,7
253,5
254,4
255,4
256,5
257,5
258,8
259,5
260,7
261,3
262,4
263,6
264,12
265,9
266,2
267,6
268,9
269,7
270,3
271,9
272,10
273,5
274,6
275,4
276,8
277,7
278,9
279,3
280,3
281,3
282,6
283,4
284,6
285,11
286,8
287,7
288,1
289,5
290,12
291,7
292,6
293,3
294,9
295,7
296,6
297,10
298,9
299,10
300,4
301,4
302,11
303,14
304,9
305,6
306,13
307,6
308,13
309,4
310,6
311,9
312,4
313,4
314,6
315,9
316,8
317,6
318,9
319,8
320,13
321,7
322,9
323,19
324,4
325,11
326,10
327,10
328,7
329,9
330,10
331,13
332,13
333,16
334,15
335,9
336,14
337,13
338,18
339,23
340,17
341,24
342,39
343,32
344,38
345,48
346,56
347,58
348,54
349,63
350,89
351,91
352,79
353,89
354,92
355,97
356,101
357,128
358,129
359,151
360,139
361,150
362,166
363,174
364,189
365,180
366,200
367,201
368,197
369,202
370,232
371,233
372,216
373,219
374,199
375,189
376,231
377,194
378,187
379,199
380,207
381,191
382,205
383,193
384,181
385,164
386,169
387,174
388,182
389,173
390,162
391,151
392,149
393,170
394,155
395,179
396,159
397,143
398,168
399,161
400,161
401,136
402,139
403,147
404,128
405,129
406,148
407,123
408,138
409,124
410,131
411,148
412,131
413,121
414,124
415,109
416,125
417,103
418,90
419,100
420,95
421,81
422,95
423,76
424,75
425,90
426,87
427,67
428,64
429,71
430,81
431,61
432,68
433,55
434,60
435,67
436,60
437,53
438,39
439,56
440,58
441,54
442,59
443,62
444,51
445,57
446,56
447,54
448,67
449,52
450,74
451,66
452,62
453,59
454,78
455,81
456,94
457,96
458,101
459,109
460,125
461,132
462,134
463,152
464,143
465,161
466,151
467,183
468,182
469,184
470,210
471,214
472,229
473,200
474,225
475,223
476,227
477,233
478,241
479,227
480,263
481,218
482,210
483,224
484,209
485,240
486,240
487,235
488,277
489,275
490,292
491,303
492,294
493,282
494,273
495,291
496,292
497,319
498,327
499,326
500,316
501,374
502,374
503,349
504,401
505,353
506,418
507,418
508,468
509,481
510,449
511,493
512,510
513,487
514,538
515,536
516,557
517,560
518,593
519,517
520,538
521,551
522,602
523,583
524,573
525,583
526,533
527,571
528,540
529,558
530,513
531,496
532,542
533,480
534,492
535,420
536,481
537,478
538,489
539,479
540,463
541,416
542,416
543,412
544,427
545,404
546,370
547,379
548,361
549,365
550,356
551,362
552,361
553,345
554,362
555,370
556,348
557,337
558,321
559,339
560,376
561,362
562,382
563,349
564,338
565,335
566,363
567,342
568,385
569,358
570,394
571,352
572,392
573,352
574,407
575,393
576,377
577,379
578,367
579,351
580,329
581,349
582,367
583,320
584,303
585,313
586,314
587,314
588,281
589,309
590,330
591,300
592,305
593,288
594,319
595,257
596,277
597,280
598,270
599,250
600,219
601,210
602,234
603,212
604,216
605,218
606,230
607,190
608,185
609,206
610,200
611,195
612,177
613,163
614,165
615,167
616,171
617,185
618,179
619,162
620,137
621,174
622,176
623,157
624,170
625,187
626,169
627,150
628,177
629,152
630,162
631,168
632,158
633,158
634,179
635,172
636,168
637,143
638,143
639,168
640,163
641,160
642,157
643,166
644,174
645,153
646,140
647,129
648,132
649,122
650,100
651,120
652,128
653,125
654,109
655,130
656,138
657,99
658,129
659,126
660,114
661,102
662,85
663,95
664,105
665,77
666,99
667,88
668,78
669,98
670,102
671,104
672,106
673,112
674,97
675,91
676,81
677,96
678,88
679,103
680,80
681,92
682,79
683,99
684,105
685,88
686,94
687,103
688,68
689,100
690,86
691,82
692,89
693,99
694,78
695,89
696,80
697,75
698,99
699,76
700,84
701,70
702,88
703,68
704,74
705,73
706,85
707,71
708,63
709,66
710,66
711,63
712,67
713,54
714,47
715,53
716,41
717,57
718,50
719,44
720,54
721,54
722,41
723,35
724,36
725,40
726,34
727,38
728,32
729,26
730,39
731,24
732,33
733,28
734,34
735,29
736,17
737,21
738,22
739,19
740,40
741,15
742,21
743,18
744,13
745,17
746,22
747,22
748,19
749,20
750,15
751,17
752,24
753,17
754,13
755,11
756,21
757,16
758,20
759,12
760,17
761,16
762,19
763,14
764,13
765,11
766,14
767,12
768,17
769,20
770,13
771,11
772,12
773,17
774,15
775,19
776,23
777,25
778,18
779,15
780,16
781,19
782,21
783,24
784,28
785,26
786,19
787,24
788,27
789,23
790,19
791,22
792,24
793,20
794,19
795,19
796,24
797,27
798,25
799,21
800,30
801,21
802,24
803,21
804,22
805,25
806,25
807,24
808,24
809,21
810,21
811,21
812,28
813,32
814,21
815,22
816,14
817,22
818,24
819,29
820,32
821,34
822,27
823,29
824,31
825,24
826,27
827,20
828,20
829,20
830,29
831,26
832,18
833,21
834,24
835,21
836,24
837,27
838,17
839,22
840,17
841,22
842,26
843,15
844,12
845,23
846,22
847,17
848,16
849,19
850,14
851,12
852,19
853,13
854,25
855,12
856,10
857,9
